id,text,category,mood,weight,source_type,nsfw_level,created_at
23792,боюсь долго мы друг друга не выдержим,telegram_chat,natural,1,telegram_chat_corpus,0,
23793,смогли бы вы с безразличием отнестись к встрече с инопланетянами?,telegram_chat,natural,1,telegram_chat_corpus,0,
23794,уже не в тему,telegram_chat,natural,1,telegram_chat_corpus,0,
23795,можно ли самостоятельно менять газовую плиту?,telegram_chat,natural,1,telegram_chat_corpus,0,
23796,я не в духе,telegram_chat,natural,1,telegram_chat_corpus,0,
23797,утренний секс для чего полезен? доброе утро,telegram_chat,natural,1,telegram_chat_corpus,0,
23798,"не обязательно, главное знать систему изнутри, иметь связи",telegram_chat,natural,1,telegram_chat_corpus,0,
23799,"алексей вот тут я его написала, двойника",telegram_chat,natural,1,telegram_chat_corpus,0,
23800,"значит друзей не любят, а тех кого любят с ними не дружат.",telegram_chat,natural,1,telegram_chat_corpus,0,
23801,подскажите плиз чем кроме корма можно кармить волнистова попугая?,telegram_chat,natural,1,telegram_chat_corpus,0,
23802,почему у животных нет колес?,telegram_chat,natural,1,telegram_chat_corpus,0,
23803,любишь ненормальных?,telegram_chat,natural,1,telegram_chat_corpus,0,
23804,"мужчины, а у вас есть насадки для увеличения члена?",telegram_chat,natural,1,telegram_chat_corpus,0,
23805,мне он маньяка напомнил,telegram_chat,natural,1,telegram_chat_corpus,0,
23806,камк чвсто вы одеваете обувь на высоких каблуках?,telegram_chat,natural,1,telegram_chat_corpus,0,
23807,как вы отличаете любовь от влюбленности?,telegram_chat,natural,1,telegram_chat_corpus,0,
23808,"нет, про провод на столбе",telegram_chat,natural,1,telegram_chat_corpus,0,
23809,"если шампиньоны, то можно и сырые.",telegram_chat,natural,1,telegram_chat_corpus,0,
23810,мед помогает не только в этом случае мед это панацея,telegram_chat,natural,1,telegram_chat_corpus,0,
23811,"обычно порицают легкое отношение к жизни. а тяжелое, что лучше?",telegram_chat,natural,1,telegram_chat_corpus,0,
23812,"тайно замешиваются в бетонные плиты, которые пойдут на стены",telegram_chat,natural,1,telegram_chat_corpus,0,
23813,приятно что личности есть еще место в интернете,telegram_chat,natural,1,telegram_chat_corpus,0,
23814,сколько максимально могут длиться бесперспективные отношения?,telegram_chat,natural,1,telegram_chat_corpus,0,
23815,я пока тесто замешу,telegram_chat,natural,1,telegram_chat_corpus,0,
23816,как вы проверяете свои чувства?,telegram_chat,natural,1,telegram_chat_corpus,0,
23817,а кто такой котик?,telegram_chat,natural,1,telegram_chat_corpus,0,
23818,"мнение окружающих, но не посторонних людей, а моих родных и близких.",telegram_chat,natural,1,telegram_chat_corpus,0,
23819,шо вчера ночью интересного было?,telegram_chat,natural,1,telegram_chat_corpus,0,
23820,что приготовить из листьев салата?,telegram_chat,natural,1,telegram_chat_corpus,0,
23821,как не спутать заботливость с навязчивостью и диктатом?,telegram_chat,natural,1,telegram_chat_corpus,0,
23822,"что будете делать, если вам предложат стать членом верхней палаты?",telegram_chat,natural,1,telegram_chat_corpus,0,
23823,кто выиграет сборная россии или соперник? какой будет счет?,telegram_chat,natural,1,telegram_chat_corpus,0,
23824,"страшно, когда привыкаешь к боли",telegram_chat,natural,1,telegram_chat_corpus,0,
23825,а зачем вам пена?,telegram_chat,natural,1,telegram_chat_corpus,0,
23826,на курсе может клитор так разтись что куни превращается в минет.,telegram_chat,natural,1,telegram_chat_corpus,0,
23827,"правильно, а то укушу",telegram_chat,natural,1,telegram_chat_corpus,0,
23828,почему смешанные браки это плохо какие есть аргументы против,telegram_chat,natural,1,telegram_chat_corpus,0,
23829,компенсирую реал,telegram_chat,natural,1,telegram_chat_corpus,0,
23830,а отчего бывает характер тяжелым?,telegram_chat,natural,1,telegram_chat_corpus,0,
23831,какие подарки вы любите дарить?,telegram_chat,natural,1,telegram_chat_corpus,0,
23832,какая вы красивая,telegram_chat,natural,1,telegram_chat_corpus,0,
23833,"а вам нравиться, что вы больны не мной -а я больна не вами?",telegram_chat,natural,1,telegram_chat_corpus,0,
23834,сном. это самое доступное средство.,telegram_chat,natural,1,telegram_chat_corpus,0,
